season;field;p2o5;k2o;humus;ph;crop;region;yield_plan;yield_fact;fact_plan_dif;fact_plan_dif_abs;fact_plan_div;fact_plan_share_dif
2024;63.21.06.016.03;215,63;213,47;7,36;6,99;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.016.04;215,63;213,47;7,36;6,99;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.016.05;215,63;213,47;7,36;6,99;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.017.00;197,5;237;8,1;7;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.018.01;218,96;220,57;6,91;6,94;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.018.02;218,96;220,57;6,91;6,94;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.019.01;164;243,57;8,96;6,89;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.019.02;164;243,57;8,96;6,89;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.020.01;193,13;215,75;9,65;7,1;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.033.00;90;210;7,3;7;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.034.00;56;175;8,1;7,1;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.035.00;60;223;8;7;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.036.01;139;175;8,5;5,85;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.036.02;139;175;8,5;5,85;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.037.00;237,5;190;6,2;7;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.038.00;231,5;187;5,7;6,9;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.039.00;153,2;256,6;10;5,2;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.040.01;164,67;208,33;8,3;6,27;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.040.02;164,67;208,33;8,3;6,27;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.074.00;212,5;177;8,2;6,2;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.075.00;194;190;8,7;6,1;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.076.00;87,5;98;7,1;6,8;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.077.00;156,5;150;7;7;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.079.00;75;125;7;6;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.080.00;222;182;6,9;6;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.081.00;66;193;6,8;5,4;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.082.00;56;148;6,4;6;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.084.00;200;210;6,1;6;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.085.00;82;148;8,8;6;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.086.00;60;187;8,3;5,5;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.088.00;84,5;230;6,4;5,9;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.091.00;75;168;8,6;6;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;63.21.06.096.00;400;470;7,9;6;Люцерна пр,лет корм;Самара;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.019.00;15,05;77;7,35;4,87;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.020.00;13;80,5;5,92;4,55;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.021.00;99,5;119,5;5,15;5,55;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.025.00;31,17;105,5;4,45;4,57;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.029.00;209,7;187;4,2;5,85;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.030.00;10,3;83,25;3,97;4,68;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.032.01;136,62;246,8;2,08;5,08;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.050.00;22,1;67,5;4,3;5,22;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.051.00;76;75;3,3;5,9;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.052.00;55,1;113;3,7;4,8;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.053.00;31,3;93,8;4,22;4,72;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.054.00;5,3;93;3,2;4,8;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2024;72.22.02.055.00;3,25;99;4,05;5;Кл,кр,+тим,пр,лет корм;Тюмень;3,4;0;-3,4;3,4;-1;-1
2023;36.14.16.054.00;238;99;3,2;6,9;Яр,ячмень;Воронеж;5;1,59899871;-3,40100129;3,40100129;-0,680200258;-0,680200258
2024;36.14.01.041.00;164;79;4,3;5,2;Люцерна пр,лет корм;Воронеж;4,5;1,097700422;-3,402299578;3,402299578;-0,756066573;-0,756066573
2023;36.14.16.041.00;131;98;3,7;6;Яр,ячмень;Воронеж;5;1,596042298;-3,403957702;3,403957702;-0,68079154;-0,68079154
2024;62.18.11.009.00;187,67;183,65;4,65;5,22;Оз,пшеница мягкая;Рязань;4,8;1,395926691;-3,404073309;3,404073309;-0,709181939;-0,709181939
2024;50.33.01.016.01;95;109;1,9;5,1;Кукуруза силос;Москва;9;5,594497032;-3,405502968;3,405502968;-0,378389219;-0,378389219
2023;36.05.07.012.01;138,25;118;5,85;5,8;Оз,пшеница мягкая;Воронеж;5,5;2,093333333;-3,406666667;3,406666667;-0,619393939;-0,619393939
2023;40.14.05.043.00;18;54;1,9;4,2;Яр,пшеница мягкая;Калуга;4,6;1,193333333;-3,406666667;3,406666667;-0,74057971;-0,74057971
2023;40.14.06.005.00;37;48;1,9;5,1;Оз,пшеница мягкая;Калуга;4,9;1,493333333;-3,406666667;3,406666667;-0,695238095;-0,695238095
2023;36.14.13.006.00;87;115;5;5,2;Оз,пшеница мягкая;Воронеж;5,51;2,102;-3,408;3,408;-0,618511797;-0,618511797
2024;62.01.04.004.00;84;186;6,2;5,1;Яр,пшеница мягкая;Рязань;5;1,59;-3,41;3,41;-0,682;-0,682
2024;36.11.01.014.01;58;101;4,8;6,4;Люцерна пр,лет корм;Воронеж;4;0,59;-3,41;3,41;-0,8525;-0,8525
2024;46.22.06.004.00;114;131;5,2;6,2;Яр,пшеница мягкая;Курск;5,5;2,09;-3,41;3,41;-0,62;-0,62
2024;36.14.08.010.02;52;70,5;1,3;5,35;Кукуруза зерно;Воронеж;5,4;1,989804722;-3,410195278;3,410195278;-0,631517644;-0,631517644
2024;62.17.14.002.00;30;146;6,5;4,5;Оз,пшеница мягкая;Рязань;4,9;1,48891694;-3,41108306;3,41108306;-0,6961394;-0,6961394
2024;62.10.02.013.00;105,42;109,83;3,89;5,17;Люцерна пр,лет корм;Рязань;4,5;1,087928717;-3,412071283;3,412071283;-0,758238063;-0,758238063
2023;40.13.13.008.00;150;73;1,9;4,6;Люцерна пр,лет корм;Калуга;4,4;0,986666667;-3,413333333;3,413333333;-0,775757576;-0,775757576
2023;36.02.11.027.00;104;114;6;5,7;Люцерна пр,лет корм;Воронеж;5,5;2,085;-3,415;3,415;-0,620909091;-0,620909091
2023;40.14.03.025.00;36;49;4,6;5;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,8;1,385;-3,415;3,415;-0,711458333;-0,711458333
2023;72.22.10.036.00;27,85;76,5;4,7;4,6;Кл,кр,+тим,пр,лет корм;Тюмень;5;1,584995131;-3,415004869;3,415004869;-0,683000974;-0,683000974
2023;40.14.08.039.00;87;47;2,2;5,9;Кл,кр,+тим,пр,лет корм;Калуга;4,4;0,983333333;-3,416666667;3,416666667;-0,776515152;-0,776515152
2024;62.10.05.011.01;101,69;134,04;2,53;5,13;Кукуруза силос;Рязань;8;4,582970672;-3,417029328;3,417029328;-0,427128666;-0,427128666
2024;36.13.12.012.00;83;49;6,6;6;Кукуруза силос;Воронеж;9;5,582695006;-3,417304994;3,417304994;-0,379700555;-0,379700555
2024;36.14.06.021.00;81;68;4,7;7,1;Люцерна пр,лет корм;Воронеж;4;0,58165625;-3,41834375;3,41834375;-0,854585938;-0,854585938
2023;40.13.13.003.00;117;72;2;5,3;Люцерна пр,лет корм;Калуга;4,4;0,98;-3,42;3,42;-0,777272727;-0,777272727
2024;46.22.01.029.00;91;115;6;7;Кукуруза зерно;Курск;8,1;4,68;-3,42;3,42;-0,422222222;-0,422222222
2024;50.33.02.034.02;312;356;2,5;5,9;Оз,пшеница мягкая;Москва;4,6;1,18;-3,42;3,42;-0,743478261;-0,743478261
2024;62.10.03.018.02;115,11;82,78;3,9;5,29;Яр,пшеница мягкая;Рязань;4,5;1,079353982;-3,420646018;3,420646018;-0,760143559;-0,760143559
2024;36.02.18.008.00;225;167;5,2;5,6;Яр,пшеница мягкая;Воронеж;4,5;1,079128794;-3,420871206;3,420871206;-0,760193601;-0,760193601
2024;62.01.03.030.01;480;204;5,9;4,5;Оз,пшеница мягкая;Рязань;5,5;2,078801101;-3,421198899;3,421198899;-0,622036163;-0,622036163
2023;72.22.02.030.00;10,3;83,25;3,97;4,68;Кл,кр,+тим,пр,лет корм;Тюмень;5;1,577393209;-3,422606791;3,422606791;-0,684521358;-0,684521358
2023;36.02.19.029.01;94;94;5,7;5;Люцерна пр,лет корм;Воронеж;5,49;2,066666667;-3,423333333;3,423333333;-0,623557984;-0,623557984
2023;40.14.08.014.01;44;60;1,2;4,9;Оз,пшеница мягкая;Калуга;4,9;1,476666667;-3,423333333;3,423333333;-0,698639456;-0,698639456
2024;36.11.06.007.00;36;51;5,5;7,1;Кукуруза зерно;Воронеж;8;4,576370328;-3,423629672;3,423629672;-0,427953709;-0,427953709
2023;36.14.16.039.00;97;142;3,9;5,1;Яр,ячмень;Воронеж;5;1,576233348;-3,423766652;3,423766652;-0,68475333;-0,68475333
2023;36.14.13.005.00;73;103;4,7;5,2;Оз,пшеница мягкая;Воронеж;5,51;2,085;-3,425;3,425;-0,621597096;-0,621597096
2023;40.22.13.013.00;164;104,5;2,3;5,7;Люцерна пр,лет корм;Калуга;4,25;0,825;-3,425;3,425;-0,805882353;-0,805882353
2024;54.17.11.015.00;139;135,6;7,4;5,3;Люцерна пр,лет корм;Новосибирск;4,1;0,673912221;-3,426087779;3,426087779;-0,835631166;-0,835631166
2024;36.02.11.040.00;81;105;5,7;5,3;Яр,ячмень;Воронеж;4,9;1,473575245;-3,426424755;3,426424755;-0,699270358;-0,699270358
2024;22.47.11.030.02;344,7;178,7;2,8;5,2;Кукуруза силос;Алтай;11;7,571702949;-3,428297051;3,428297051;-0,311663368;-0,311663368
2024;36.14.03.033.00;104;89;4,2;5;Кукуруза силос;Воронеж;6,9;3,470898641;-3,429101359;3,429101359;-0,496971212;-0,496971212
2024;36.14.07.012.00;61;70;5,2;6,4;Яр,ячмень;Воронеж;5;1,57;-3,43;3,43;-0,686;-0,686
2024;46.22.01.032.00;184;109;7,1;7,2;Яр,пшеница мягкая;Курск;4,9;1,47;-3,43;3,43;-0,7;-0,7
2024;36.29.07.017.00;205;248;5,2;5,5;Кукуруза зерно;Воронеж;6,5;3,067962963;-3,432037037;3,432037037;-0,528005698;-0,528005698
2024;46.22.01.039.00;119;133;5,7;6,4;Кукуруза зерно;Курск;8,1;4,667495286;-3,432504714;3,432504714;-0,423766014;-0,423766014
2024;62.18.11.008.00;179,29;186,65;5,52;5,13;Оз,пшеница мягкая;Рязань;4,8;1,366827037;-3,433172963;3,433172963;-0,715244367;-0,715244367
2024;62.10.02.008.00;94,33;79;1,4;4,9;Кукуруза силос;Рязань;8;4,56091182;-3,43908818;3,43908818;-0,429886023;-0,429886023
2023;62.10.02.012.00;99;110,13;4,24;5,25;Люцерна пр,лет корм;Рязань;3,83;0,390874226;-3,439125774;3,439125774;-0,897944066;-0,897944066
2024;36.02.06.025.03;99;73;3,8;5,3;Кукуруза зерно;Воронеж;7;3,56;-3,44;3,44;-0,491428571;-0,491428571
2024;36.02.19.050.02;99,67;105,67;5,97;5,57;Люцерна пр,лет корм;Воронеж;5,5;2,06;-3,44;3,44;-0,625454545;-0,625454545
2023;62.10.03.004.01;89,66;91,68;1,91;5,44;Люцерна пр,лет корм;Рязань;3,83;0,385727365;-3,444272635;3,444272635;-0,899287894;-0,899287894
2024;36.02.02.064.00;79;103;5;5,5;Кукуруза зерно;Воронеж;7;3,553065924;-3,446934076;3,446934076;-0,492419154;-0,492419154
2023;62.18.02.008.01;124,33;123,83;4,73;5,31;Люцерна пр,лет корм;Рязань;3,83;0,380274444;-3,449725556;3,449725556;-0,900711633;-0,900711633
2023;40.04.07.004.00;32;41;1,5;4,9;Люцерна пр,лет корм;Калуга;4,4;0,950041701;-3,449958299;3,449958299;-0,784081431;-0,784081431
2023;36.01.21.004.00;113;112;6,3;5,6;Люцерна пр,лет корм;Воронеж;5,5;2,05;-3,45;3,45;-0,627272727;-0,627272727
2023;36.11.01.075.01;49,67;114,67;4,8;6,47;Кукуруза зерно;Воронеж;7,5;4,05;-3,45;3,45;-0,46;-0,46
2024;36.14.21.035.00;126;161;5,2;6,9;Люцерна пр,лет корм;Воронеж;4;0,55;-3,45;3,45;-0,8625;-0,8625
2024;36.14.06.018.00;72;75;6;6,8;Люцерна пр,лет корм;Воронеж;4;0,548321234;-3,451678766;3,451678766;-0,862919691;-0,862919691
2023;62.23.06.062.00;288,48;265,62;4,8;5,3;Кукуруза зерно;Рязань;5,8;9,253924269;3,453924269;3,453924269;0,595504184;0,595504184
2023;36.14.21.028.00;117;90;5,5;6,2;Люцерна пр,лет корм;Воронеж;5,1;1,64503349;-3,45496651;3,45496651;-0,677444414;-0,677444414
2023;36.02.17.012.00;204;148;4,2;5,3;Люцерна пр,лет корм;Воронеж;5,5;2,045;-3,455;3,455;-0,628181818;-0,628181818
2023;36.14.11.048.00;92;93;6;6,4;Люцерна пр,лет корм;Воронеж;5,1;1,643226468;-3,456773532;3,456773532;-0,677798732;-0,677798732
2023;40.22.06.001.00;98;125;1,6;4,9;Люцерна пр,лет корм;Калуга;4,25;0,79296619;-3,45703381;3,45703381;-0,81341972;-0,81341972
2024;46.28.10.017.00;193;153;6,1;6,6;Оз,пшеница мягкая;Курск;7,3;3,840356757;-3,459643243;3,459643243;-0,473923732;-0,473923732
2023;36.02.17.010.00;107;116;5,3;6,4;Люцерна пр,лет корм;Воронеж;5,5;2,04;-3,46;3,46;-0,629090909;-0,629090909
2023;40.14.05.005.00;51;62;2;4,8;Кукуруза силос;Калуга;7,65;4,19;-3,46;3,46;-0,452287582;-0,452287582
2023;62.17.14.018.00;51;153;5,2;4,6;Яр,пшеница мягкая;Рязань;3,9;0,44;-3,46;3,46;-0,887179487;-0,887179487
2024;36.02.19.008.01;90;91;5,2;5;Люцерна пр,лет корм;Воронеж;5,5;2,04;-3,46;3,46;-0,629090909;-0,629090909
2024;46.22.03.040.01;152;106;6,1;5,8;Оз,пшеница мягкая;Курск;7,8;4,34;-3,46;3,46;-0,443589744;-0,443589744
2023;72.22.10.018.00;253,53;350,67;5,4;5,93;Кукуруза силос;Тюмень;6,5;3,036723753;-3,463276247;3,463276247;-0,53281173;-0,53281173
2024;36.14.07.044.00;72;81;5,1;6,8;Кукуруза зерно;Воронеж;8;4,532874494;-3,467125506;3,467125506;-0,433390688;-0,433390688
2024;47.22.06.046.02;142;91;3,5;5,5;Люцерна пр,лет корм;СПб;4,5;1,030884448;-3,469115552;3,469115552;-0,770914567;-0,770914567
2023;36.02.06.010.00;78;119;3,7;5,2;Эсп,+костр,пр,лет корм;Воронеж;4,14;0,67;-3,47;3,47;-0,838164251;-0,838164251
2024;50.33.02.012.00;166;53;1,75;5,75;Оз,пшеница мягкая;Москва;4,6;1,13;-3,47;3,47;-0,754347826;-0,754347826
2023;40.14.08.017.00;106;72;1,8;5,3;Люцерна пр,лет корм;Калуга;4,4;0,93;-3,47;3,47;-0,788636364;-0,788636364
2023;36.14.16.032.00;160;126;4;5,2;Яр,ячмень;Воронеж;5;1,529566811;-3,470433189;3,470433189;-0,694086638;-0,694086638
2024;62.10.03.031.00;149,42;151,23;3,41;5,28;Яр,пшеница мягкая;Рязань;4,5;1,028874827;-3,471125173;3,471125173;-0,77136115;-0,77136115
2023;40.14.03.032.00;31;62;1,4;4,3;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,8;1,325;-3,475;3,475;-0,723958333;-0,723958333
2024;40.13.11.002.00;140;71;1,5;5,7;Кл,кр,+тим,пр,лет корм;Калуга;5;1,525;-3,475;3,475;-0,695;-0,695
2024;47.22.06.009.00;299,57;136,57;3,53;5,43;Люцерна пр,лет корм;СПб;4,5;1,025;-3,475;3,475;-0,772222222;-0,772222222
2023;36.14.01.030.00;82;71;3,9;5;Оз,пшеница мягкая;Воронеж;5,51;2,032739394;-3,477260606;3,477260606;-0,63108178;-0,63108178
2024;62.18.04.010.00;62,47;81,6;4,32;5,28;Люцерна пр,лет корм;Рязань;4,5;1,020152811;-3,479847189;3,479847189;-0,773299375;-0,773299375
2023;40.14.05.011.00;35;49;1,7;4;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,8;1,32;-3,48;3,48;-0,725;-0,725
2024;46.22.06.010.00;98,5;112;5,15;6,45;Яр,пшеница мягкая;Курск;5,6;2,12;-3,48;3,48;-0,621428571;-0,621428571
2023;40.14.05.014.00;56;61;2;5,1;Кукуруза силос;Калуга;7,65;4,17;-3,48;3,48;-0,454901961;-0,454901961
2024;36.02.06.048.00;63;79;3,8;5,1;Кукуруза зерно;Воронеж;7;3,52;-3,48;3,48;-0,497142857;-0,497142857
2024;36.14.06.063.00;56;94;4,6;5,6;Яр,ячмень;Воронеж;5;1,52;-3,48;3,48;-0,696;-0,696
2023;50.33.02.050.01;128;64;1,8;4,7;Люцерна пр,лет корм;Москва;4,25;0,768333333;-3,481666667;3,481666667;-0,819215686;-0,819215686
2023;22.47.05.006.01;140,9;261,8;3,5;5,3;Люцерна пр,лет корм;Алтай;3,8;0,3175;-3,4825;3,4825;-0,916447368;-0,916447368
2023;40.14.07.018.00;50;79;2,9;4,5;Яр,пшеница мягкая;Калуга;4,6;1,116666667;-3,483333333;3,483333333;-0,757246377;-0,757246377
2023;50.33.02.062.00;91;44;2;5;Люцерна пр,лет корм;Москва;4,25;0,766666667;-3,483333333;3,483333333;-0,819607843;-0,819607843
2024;36.02.19.022.01;137;211;6,4;5,6;Люцерна пр,лет корм;Воронеж;5,5;2,015;-3,485;3,485;-0,633636364;-0,633636364
2023;72.22.02.019.00;15,05;77;7,35;4,87;Кл,кр,+тим,пр,лет корм;Тюмень;5;1,513314297;-3,486685703;3,486685703;-0,697337141;-0,697337141
2023;50.33.02.049.00;116,5;47,5;1,9;4,9;Люцерна пр,лет корм;Москва;4,25;0,762464077;-3,487535923;3,487535923;-0,820596688;-0,820596688
2024;36.14.08.001.00;112;129;3,1;5,6;Кукуруза зерно;Воронеж;5,4;1,912227786;-3,487772214;3,487772214;-0,645883743;-0,645883743
2024;36.02.03.001.01;98;122;6,8;5,9;Кукуруза силос;Воронеж;8,9;5,4115;-3,4885;3,4885;-0,391966292;-0,391966292
2024;40.22.01.032.00;252;119;2,4;6,1;Яр,пшеница мягкая;Калуга;5;1,511318328;-3,488681672;3,488681672;-0,697736334;-0,697736334
2024;46.28.05.003.02;61;103;6,4;5,5;Яр,пшеница мягкая;Курск;6;2,5104375;-3,4895625;3,4895625;-0,58159375;-0,58159375
2024;36.02.11.041.00;84;58;5,3;5,8;Кукуруза зерно;Воронеж;7;3,51;-3,49;3,49;-0,498571429;-0,498571429
2024;50.33.05.026.00;103,5;92,5;1,45;5,7;Оз,пшеница мягкая;Москва;4,6;1,11;-3,49;3,49;-0,758695652;-0,758695652
2023;40.14.05.050.00;32;75;1,7;5,2;Оз,пшеница мягкая;Калуга;4,9;1,41;-3,49;3,49;-0,712244898;-0,712244898
2023;40.22.11.016.00;67;72;1,9;5;Люцерна пр,лет корм;Калуга;4,25;0,76;-3,49;3,49;-0,821176471;-0,821176471
2024;36.02.03.002.01;77;119;5,6;6,7;Кукуруза зерно;Воронеж;7;3,51;-3,49;3,49;-0,498571429;-0,498571429
2024;63.21.06.027.00;44,9;140;6;6,7;Кукуруза силос;Самара;5,1;8,59;3,49;3,49;0,684313725;0,684313725
2024;40.23.12.027.01;197;45;1,5;4,5;Кукуруза силос;Калуга;8,5;5,008256445;-3,491743555;3,491743555;-0,410793359;-0,410793359
2023;40.13.13.009.00;56;86;2;4,5;Люцерна пр,лет корм;Калуга;4,4;0,906666667;-3,493333333;3,493333333;-0,793939394;-0,793939394
2024;36.14.02.032.00;78;88;2,7;6,2;Кукуруза силос;Воронеж;6,9;3,404998963;-3,495001037;3,495001037;-0,506521889;-0,506521889
2024;62.10.03.012.00;58;53;2,9;5;Люцерна пр,лет корм;Рязань;4,5;1,003333333;-3,496666667;3,496666667;-0,777037037;-0,777037037
2023;46.22.02.015.00;86;95;5,4;5,1;Оз,пшеница мягкая;Курск;6,02;2,520465808;-3,499534192;3,499534192;-0,581317972;-0,581317972
2024;36.02.06.015.01;70;71;2,2;4,9;Эсп,+костр,пр,лет корм;Воронеж;4,1;0,6;-3,5;3,5;-0,853658537;-0,853658537
2023;40.04.05.007.00;104;74;1,4;5,3;Люцерна пр,лет корм;Калуга;4,4;0,9;-3,5;3,5;-0,795454545;-0,795454545
2023;40.14.03.034.00;55;62;1,7;4,6;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,8;1,3;-3,5;3,5;-0,729166667;-0,729166667
2023;54.17.01.006.00;135,71;159,16;3,34;4,76;Тимофеевка пр,лет корм;Новосибирск;3,5;0;-3,5;3,5;-1;-1
2023;54.17.01.007.00;116;119;3,47;4,73;Тимофеевка пр,лет корм;Новосибирск;3,5;0;-3,5;3,5;-1;-1
2023;54.17.01.010.00;108,67;129,67;2,43;4,53;Тимофеевка пр,лет корм;Новосибирск;3,5;0;-3,5;3,5;-1;-1
2023;54.17.02.022.00;155,15;336,4;4,38;5,17;Мн,травосм,пр,лет корм;Новосибирск;3,5;0;-3,5;3,5;-1;-1
2023;54.17.03.002.00;128;309,4;4,46;5,02;Кл,кр,+фестул,пр,лет корм;Новосибирск;3,5;0;-3,5;3,5;-1;-1
2023;54.17.03.004.00;146,8;156,07;4,53;4,79;Кл,кр,+райгр,пастб,пр,лет корм;Новосибирск;3,5;0;-3,5;3,5;-1;-1
2023;54.17.03.036.00;148;127,5;3,25;4,45;Кл,кр,+фестул,пр,лет корм;Новосибирск;3,5;0;-3,5;3,5;-1;-1
2023;54.17.03.037.00;146,5;117,83;3,85;4,38;Тимофеевка пр,лет корм;Новосибирск;3,5;0;-3,5;3,5;-1;-1
2023;54.17.03.038.01;161,88;156,81;3,79;4,49;Кл,кр,+фестул,пр,лет корм;Новосибирск;3,5;0;-3,5;3,5;-1;-1
2023;56.28.10.025.00;81;69,5;6,9;6,9;Эспарцет пр,лет корм;Оренбург;3,5;0;-3,5;3,5;-1;-1
2023;47.22.06.033.00;170;123;3,6;5;Яр,ячмень;СПб;3,5;0;-3,5;3,5;-1;-1
2024;72.22.02.042.00;46,71;111,86;3,43;5,44;Одн,тр,яр,ячмень корм;Тюмень;3,5;0;-3,5;3,5;-1;-1
2024;72.22.02.043.00;112,25;119,25;3,06;5,45;Одн,тр,яр,ячмень корм;Тюмень;3,5;0;-3,5;3,5;-1;-1
2024;72.22.02.047.00;177,9;109,33;4,35;5,8;Одн,тр,яр,ячмень корм;Тюмень;3,5;0;-3,5;3,5;-1;-1
2024;72.22.10.005.00;59,82;124,17;2,72;5,22;Одн,тр,(вика+овёс)корм;Тюмень;3,5;0;-3,5;3,5;-1;-1
2024;72.22.10.006.00;66,57;125,33;2,82;4,82;Одн,тр,(вика+овёс)корм;Тюмень;3,5;0;-3,5;3,5;-1;-1
2024;72.22.10.025.00;57;130,5;2,6;5,35;Одн,тр,(вика+овёс)корм;Тюмень;3,5;0;-3,5;3,5;-1;-1
2024;36.14.02.020.00;135;106;2,8;4,6;Люцерна пр,лет корм;Воронеж;4,5;0,997487465;-3,502512535;3,502512535;-0,778336119;-0,778336119
2023;36.11.06.015.00;41;54;4,4;7,1;Кукуруза силос;Воронеж;7,5;11,0025819;3,502581903;3,502581903;0,46701092;0,46701092
2023;40.14.03.030.00;132;100;2,1;5,4;Люцерна пр,лет корм;Калуга;4,4;0,896666667;-3,503333333;3,503333333;-0,796212121;-0,796212121
2023;40.13.13.007.00;76;48;1,8;4,6;Люцерна пр,лет корм;Калуга;4,4;0,893333333;-3,506666667;3,506666667;-0,796969697;-0,796969697
2023;36.14.19.035.00;213;114;4,5;6,6;Яр,ячмень;Воронеж;5;1,492891566;-3,507108434;3,507108434;-0,701421687;-0,701421687
2024;36.14.06.050.00;77;102;5,6;7;Яр,ячмень;Воронеж;5;1,492496608;-3,507503392;3,507503392;-0,701500678;-0,701500678
2023;46.22.02.021.00;172;92;5,3;6,9;Яр,пшеница мягкая;Курск;5,2;1,692;-3,508;3,508;-0,674615385;-0,674615385
2023;36.02.19.030.01;104;127;6,2;5,4;Люцерна пр,лет корм;Воронеж;5,49;1,98;-3,51;3,51;-0,639344262;-0,639344262
2023;40.22.01.032.00;252;119;2,4;6,1;Люцерна пр,лет корм;Калуга;4,25;0,74;-3,51;3,51;-0,825882353;-0,825882353
2023;40.23.11.002.01;134;160;1,3;6,2;Одн,тр,(вика+овёс)с подс,(кл,кр,+тим,корм)корм;Калуга;4,68;1,17;-3,51;3,51;-0,75;-0,75
2023;62.23.06.004.00;154,69;133,04;4,17;5,24;Оз,пшеница мягкая;Рязань;4,9;1,388818575;-3,511181425;3,511181425;-0,716567638;-0,716567638
2024;50.33.01.061.00;63;44;1,9;4,7;Оз,пшеница мягкая;Москва;4,6;1,08739472;-3,51260528;3,51260528;-0,763609843;-0,763609843
2023;40.14.08.020.00;133;75;1,8;5,4;Люцерна пр,лет корм;Калуга;4,4;0,886666667;-3,513333333;3,513333333;-0,798484848;-0,798484848
